(9.26472e-05,0.000532085)
(0.000147983,0.000569851)
(0.000205872,0.000583746)
(0.000248045,0.000633314)
(0.000287028,0.00067673)
(0.000346326,0.000726835)
(0.000397871,0.000747729)
(0.000479174,0.000796421)
(0.000527291,0.000849067)
(0.000583328,0.000909259)
(0.000672186,0.000934212)
(0.000759109,0.000990685)
(0.00080355,0.00105422)
(0.000904227,0.00112366)
(0.00100612,0.00114871)
(0.00107628,0.00121441)
(0.00116205,0.00126937)
(0.00126358,0.00135194)
(0.00134728,0.00138127)
(0.00146369,0.0014453)
(0.00154201,0.00149884)
(0.00162526,0.00156825)
(0.0017446,0.00160169)
(0.00185127,0.00166112)
(0.00192467,0.00168949)
(0.0020386,0.00173986)
(0.00216122,0.0017577)
(0.00224351,0.00176182)
(0.00235117,0.00176894)
(0.00245642,0.00179354)
(0.00257723,0.00175063)
(0.00269376,0.0017293)
(0.00281055,0.00169835)
(0.002915,0.00163059)
(0.0030718,0.00157527)
(0.00318413,0.00149581)
(0.0033082,0.00137609)
(0.00342004,0.00128343)
(0.0035573,0.00119431)
(0.00367191,0.00102083)
(0.00379253,0.000885894)
(0.0038713,0.000730532)
(0.00399096,0.000538405)
(0.00407596,0.000320671)
(0.00412875,0.000112894)
(0.00421213,-0.000175297)
(0.00426354,-0.000435104)
(0.00430595,-0.000764143)
(0.00436347,-0.00112046)
(0.0043921,-0.00151225)
(0.0043867,-0.00189224)
(0.00447014,-0.00233871)
(0.00446506,-0.0028053)
(0.00445616,-0.00328438)
(0.0044674,-0.00377121)
(0.00445735,-0.00427931)
(0.00437883,-0.00483246)
(0.0043507,-0.00535177)
(0.0042282,-0.00595445)
(0.00409582,-0.0065324)
(0.00395932,-0.00716)
(0.00377401,-0.00781285)
(0.00354849,-0.00852876)
(0.00332264,-0.00917394)
(0.00309313,-0.00994064)
(0.00280815,-0.0106784)
(0.00251769,-0.0114118)
(0.00219227,-0.0121619)
(0.00187226,-0.012932)
(0.00145322,-0.0136657)
(0.00105366,-0.0144495)
(0.000582268,-0.0152186)
(6.55588e-05,-0.0159684)
(-0.000445754,-0.0167593)
(-0.000983782,-0.0175359)
(-0.00159893,-0.0183123)
(-0.00219668,-0.0190572)
(-0.00281626,-0.01978)
(-0.00352018,-0.0204853)
(-0.00423172,-0.0211506)
(-0.00499516,-0.0217762)
(-0.00582052,-0.0223981)
(-0.0066595,-0.0229947)
(-0.00755003,-0.0235709)
(-0.00846039,-0.0241295)
(-0.00940018,-0.0246457)
(-0.0103287,-0.0251049)
(-0.011304,-0.0255465)
(-0.0122955,-0.0259025)
(-0.0133186,-0.0262421)
(-0.0143754,-0.0264795)
(-0.0154194,-0.0267381)
(-0.0165026,-0.0269073)
(-0.0175709,-0.0270544)
(-0.0186712,-0.0271029)
(-0.0197011,-0.0271013)
(-0.0208443,-0.0270191)
(-0.0219136,-0.0268609)
(-0.0230495,-0.0266496)
(-0.0241794,-0.0263888)
(-0.0253006,-0.0260858)
(-0.0263797,-0.0256971)
(-0.0274583,-0.0253224)
(-0.0285072,-0.0248051)
(-0.0295137,-0.0242347)
(-0.030504,-0.0236509)
(-0.031482,-0.0229829)
(-0.0324359,-0.0222604)
(-0.0332916,-0.0215148)
(-0.0341308,-0.0206855)
(-0.0349161,-0.019797)
(-0.0356165,-0.0188283)
(-0.0363279,-0.0178399)
(-0.0370114,-0.0167824)
(-0.0375897,-0.015696)
(-0.0381579,-0.0146065)
(-0.0386155,-0.0134823)
(-0.0390533,-0.012285)
(-0.0393766,-0.0110638)
(-0.0396832,-0.00984791)
(-0.0399303,-0.00856653)
(-0.0400841,-0.00733844)
(-0.0401709,-0.00604244)
(-0.0401741,-0.00476498)
(-0.0401205,-0.00343397)
(-0.0400007,-0.00210316)
(-0.0398519,-0.000807248)
(-0.0396202,0.000501389)
(-0.0393137,0.00177129)
(-0.0389123,0.0030413)
(-0.0384509,0.00430606)
(-0.0379567,0.00554237)
(-0.0374037,0.00678912)
(-0.0367812,0.00797009)
(-0.0361141,0.00913589)
(-0.0353756,0.0102953)
(-0.0346326,0.0114344)
(-0.0338335,0.0125417)
(-0.0330658,0.0135691)
(-0.0322268,0.0145635)
(-0.0313435,0.0154877)
(-0.0304339,0.0163568)
(-0.0295218,0.0172162)
(-0.0285661,0.0180042)
(-0.0276006,0.0187244)
(-0.0265874,0.0193795)
(-0.0256073,0.0200193)
(-0.0245615,0.0206523)
(-0.0235949,0.0211756)
(-0.0226236,0.0216912)
(-0.0216501,0.0221025)
(-0.0206776,0.0224986)
(-0.0197196,0.0228245)
(-0.0188375,0.0231336)
(-0.0179316,0.0233831)
(-0.0170653,0.023555)
(-0.0162171,0.0237013)
(-0.0154252,0.0238448)
(-0.0146587,0.0239302)
(-0.0139633,0.0239533)
(-0.0132642,0.0239261)
(-0.0126166,0.0238749)
(-0.0119677,0.0238364)
(-0.0113956,0.0237185)
(-0.0108636,0.0236348)
(-0.0103248,0.0234941)
(-0.0098645,0.0233982)
(-0.00943491,0.0232927)
(-0.00911291,0.0231682)
(-0.00879447,0.0230497)
(-0.00849604,0.0229015)
(-0.00824812,0.0227844)
(-0.00805185,0.0226726)
(-0.00788756,0.0225684)
(-0.00774283,0.0224836)
(-0.00761436,0.0224497)
(-0.00757024,0.0224412)
(-0.0075614,0.0224814)
(-0.00755529,0.0224973)
(-0.00758426,0.0225644)
(-0.00762292,0.0226925)
(-0.00769502,0.0228375)
(-0.00776221,0.0230254)
(-0.00780744,0.0232386)
(-0.00791069,0.0235439)
(-0.00799306,0.0239197)
(-0.00807999,0.024273)
(-0.00815508,0.0247038)
(-0.00820522,0.0252005)
(-0.00827501,0.0257745)
(-0.00830233,0.0263791)
(-0.00831815,0.0270345)
(-0.00833075,0.02779)
(-0.00833891,0.0286095)
(-0.00831502,0.0294003)
(-0.00827965,0.030237)
(-0.00816475,0.0311543)
(-0.00803217,0.032097)
(-0.00781683,0.03307)
(-0.00752961,0.0340614)
(-0.00721897,0.0351647)
(-0.00684407,0.0363164)
(-0.00640797,0.0374294)
(-0.00591601,0.0386026)
(-0.00533631,0.0398418)
(-0.00472915,0.0410868)
(-0.00400676,0.0423398)
(-0.00321784,0.0436012)
(-0.00238908,0.0449434)
(-0.00148818,0.0462515)
(-0.000466567,0.0475283)
(0.0006267,0.0487985)
(0.001778,0.0501419)
(0.00304528,0.0514105)
(0.00439453,0.0527035)
(0.00586434,0.0539898)
(0.00730776,0.0552481)
(0.00890846,0.056478)
(0.0106185,0.0576318)
(0.0123954,0.0587958)
(0.0142402,0.0599002)
(0.0162236,0.060993)
(0.018299,0.062048)
(0.0204062,0.0630753)
(0.0226029,0.0639965)
(0.0248818,0.0649017)
(0.0272771,0.0657651)
(0.0297159,0.0665077)
(0.032238,0.0672121)
(0.0348418,0.0678772)
(0.0374881,0.0684447)
(0.0402148,0.0689119)
(0.0430265,0.0693112)
(0.0458626,0.0696406)
(0.0487806,0.0698932)
(0.0517759,0.0700493)
(0.0547633,0.0701186)
(0.0577825,0.0700725)
(0.0609024,0.0699263)
(0.0640703,0.0696755)
(0.0672698,0.0693263)
(0.0705609,0.0688679)
(0.0738385,0.0683584)
(0.077147,0.0677678)
(0.0804902,0.0670013)
(0.0838282,0.0661878)
(0.0871779,0.0652688)
