(6.48281e-05,-8.86473e-05)
(-1.30878e-05,3.28559e-06)
(2.17813e-05,4.59223e-07)
(-6.29602e-05,-8.01286e-06)
(-7.29205e-05,-3.23107e-05)
(2.69339e-05,-1.89466e-05)
(-5.92587e-06,8.00962e-05)
(3.10327e-05,7.3218e-05)
(-2.38386e-05,-4.02312e-05)
(5.99689e-08,-3.46534e-05)
(0.000120671,4.06922e-05)
(1.41865e-05,1.88313e-06)
(-1.90252e-05,-6.7826e-05)
(-4.20728e-05,-0.000111171)
(-4.12245e-05,-9.19477e-06)
(-1.53177e-05,9.44216e-05)
(-7.43312e-05,4.76934e-05)
(7.34578e-06,1.5823e-05)
(0.000114373,1.13809e-05)
(2.93026e-05,5.74312e-06)
(1.60408e-06,3.50581e-05)
(-3.45824e-05,-7.68602e-05)
(9.87266e-05,-3.44157e-05)
(4.55139e-05,3.32222e-06)
(-0.000110403,-0.000105214)
(-0.00014294,5.59622e-06)
(9.16558e-06,2.61993e-05)
(1.82946e-05,0.000165544)
(-2.29021e-05,8.01214e-05)
(0.000119388,-6.37141e-05)
(7.42847e-05,-3.4479e-06)
(7.95962e-05,-3.07559e-05)
(-8.39887e-05,-0.00010039)
(-7.45693e-05,-9.7381e-05)
(3.25928e-06,5.17757e-05)
(-8.95358e-05,3.05249e-05)
(-6.04697e-05,7.47098e-05)
(4.4561e-05,1.79558e-05)
(9.55517e-05,5.80299e-05)
(6.03915e-05,2.39537e-05)
(-1.21554e-05,-0.000130098)
(-2.85505e-05,-7.81182e-05)
(5.00381e-06,0.000105897)
(-4.00053e-05,1.1073e-05)
(1.8605e-05,-5.60121e-05)
(5.67644e-05,-1.99348e-05)
(-4.21522e-05,3.60782e-05)
(-0.000103111,-9.67076e-06)
(7.02984e-05,-3.4182e-05)
(-1.07249e-05,0.000108007)
(-2.99858e-05,1.37302e-05)
(6.72284e-05,-3.06481e-05)
(4.11018e-05,-4.73743e-05)
(-3.21471e-05,4.14175e-05)
(-7.58688e-05,-4.84935e-05)
(9.94635e-05,2.4035e-05)
(1.60032e-05,1.17362e-05)
(-3.2343e-05,-8.8539e-05)
(-5.39414e-05,-6.77916e-06)
(1.04755e-05,2.30614e-05)
(-3.56883e-05,7.08677e-05)
(-4.85066e-06,-2.10695e-05)
(4.98917e-05,1.63234e-05)
(-2.86233e-05,5.15621e-05)
(4.72846e-05,2.33757e-05)
(5.82253e-05,-6.91125e-05)
(1.4886e-05,-3.08478e-05)
(-3.52148e-05,6.33969e-07)
(-1.90178e-05,-9.63015e-05)
(-1.9021e-05,1.10855e-05)
(-7.80688e-05,6.06239e-05)
(-2.50972e-05,7.79383e-06)
(6.07894e-05,8.04777e-05)
(7.56579e-05,3.72448e-05)
(-1.39766e-05,-0.00010739)
(-2.59954e-05,-3.59301e-05)
(-1.47237e-05,0.000102387)
(-3.1712e-05,-5.93626e-06)
(0.000115198,-4.20672e-06)
(4.54947e-05,1.12846e-05)
(-3.83081e-05,-0.000116881)
(-1.37432e-05,-3.29973e-05)
(-1.85612e-05,1.77087e-05)
(-0.000131115,-2.27119e-05)
(-4.33401e-05,4.99095e-05)
(4.36605e-05,0.00015852)
(-7.51665e-06,9.30315e-06)
(0.000115566,-6.93518e-06)
(6.68193e-05,3.67611e-05)
(-2.61265e-06,-9.70554e-05)
(5.30357e-05,-3.8661e-05)
(3.24033e-05,-4.46207e-05)
(-0.00011609,-0.000132591)
(-0.000115327,-2.32994e-05)
(-6.04763e-05,0.000148822)
(-6.00602e-05,3.17213e-05)
(9.62217e-05,6.36083e-05)
(3.27265e-05,9.20242e-05)
(4.02362e-05,-7.35482e-05)
(6.15654e-05,4.72321e-05)
(5.2155e-05,9.8036e-06)
(3.67991e-05,-0.000113976)
(-3.0156e-06,-6.81402e-05)
(-5.12592e-05,9.46803e-06)
(-5.07779e-05,-0.000128671)
(-4.96154e-05,4.17263e-05)
(-0.000160996,5.58044e-05)
(2.27312e-05,5.88798e-05)
(-1.36295e-05,0.000173737)
(0.000112019,4.67126e-05)
(0.000161812,-6.55866e-05)
(8.29929e-06,-9.49389e-05)
(-5.90643e-05,-5.38042e-05)
(4.2868e-05,-3.88616e-05)
(-7.73973e-05,2.53574e-05)
(-2.26798e-05,-6.08681e-05)
(2.85814e-05,5.47891e-05)
(-9.7471e-05,-4.82003e-05)
(2.5077e-05,4.2862e-05)
(1.90536e-05,6.36203e-05)
(-6.48222e-07,-6.18117e-05)
(-2.20701e-05,3.30352e-05)
(-3.97093e-06,7.9878e-05)
(4.73158e-05,-3.82286e-05)
(4.8394e-05,1.94686e-05)
(-2.39041e-05,1.735e-06)
(8.71785e-05,-4.02242e-05)
(-3.00182e-05,2.04862e-05)
(7.74257e-06,-5.71047e-05)
(5.16596e-05,-4.90659e-05)
(-0.000131737,-9.46742e-05)
(-0.000102493,8.00398e-06)
(-5.05292e-05,0.000159556)
(4.85078e-06,4.87899e-05)
(9.86239e-05,6.77816e-05)
(3.79215e-05,5.24884e-06)
(9.56214e-05,-9.66508e-05)
