(8.29661e-05,-0.00224503)
(-0.000200664,0.00157429)
(0.00309636,-0.00196029)
(0.00213933,-0.000117426)
(-0.0034567,-0.0014931)
(0.000345578,-0.00328295)
(-0.000508304,0.000315795)
(0.00255444,0.00163412)
(-0.00398028,0.000128044)
(-0.000263949,0.00109994)
(0.00404865,0.00364033)
(0.00732669,0.00107049)
(0.00487912,-0.000648953)
(0.00364576,-0.00538042)
(0.00285683,-0.00547726)
(0.00602704,-0.00609558)
(-0.00206249,-0.00113833)
(0.000515572,-0.00722709)
(0.00237567,-0.00556709)
(-0.000490509,-0.00642461)
(-0.000375067,-0.00112047)
(-0.00497967,-0.00574289)
(0.00365241,-0.00213961)
(0.00242982,-0.00794139)
(-0.00317808,-0.00769094)
(-0.0107197,-0.00294014)
(-0.00364376,-0.00550886)
(-0.00444586,0.00384113)
(-0.00336312,0.00663344)
(0.000440878,0.000406614)
(0.00612223,0.00138722)
(0.00799293,0.000660066)
(0.00407622,-0.00771217)
(0.000973887,-0.0087061)
(0.00349456,-0.00787095)
(-0.00276633,-0.0103793)
(-0.00538899,-0.00777437)
(-0.00696931,-0.0048875)
(-0.00292046,-0.0078102)
(-0.00416583,-0.00383581)
(-0.0103208,-0.00601028)
(-0.011231,-0.00624995)
(-0.00669377,0.00246668)
(-0.00762678,0.00627132)
(-0.00463076,-0.00221341)
(-0.00216204,-0.000617388)
(-0.0022524,0.00359426)
(-0.00659973,-0.00136983)
(-0.00231392,-0.00530867)
(-0.00395256,0.004681)
(-0.00591562,-0.00307978)
(-0.00445968,-0.00121457)
(-0.00556844,-0.00232142)
(-0.00745187,0.000689336)
(-0.0116591,0.00079656)
(-0.00110714,0.00564934)
(-0.00525268,-0.000939566)
(-0.00463637,-0.00128989)
(-0.00847656,0.00199436)
(-0.00578842,-0.00284755)
(-0.00933547,0.002395)
(-0.00866389,0.00122518)
(-0.0131766,0.00039632)
(-0.0114202,0.00633517)
(-0.00976083,0.0115429)
(-0.0100918,0.00461294)
(-0.00819577,0.0106923)
(-0.00503882,0.0136103)
(-0.00803805,0.00818354)
(-0.00258451,0.00950991)
(-0.00301067,0.0153407)
(-0.00408761,0.00822665)
(0.00249172,0.0117063)
(0.00487734,0.00732618)
(-0.0041887,0.00159278)
(-0.00627827,0.00181379)
(-0.00415073,0.0120472)
(-0.0101775,0.00796051)
(-0.00212973,0.0108772)
(-0.00216945,0.0125929)
(-0.00554283,0.00989523)
(-0.00385342,0.0110855)
(0.000182082,0.0139477)
(-0.00814421,0.0126285)
(-0.00344032,0.0163283)
(0.00180241,0.0220759)
(0.000576113,0.0189014)
(0.00580006,0.0179028)
(0.0104379,0.020533)
(0.0071357,0.0156169)
(0.014183,0.0143079)
(0.0144792,0.0115275)
(0.00833451,0.00558439)
(0.00476657,0.00782123)
(0.00898012,0.0134962)
(0.00347608,0.0112739)
(0.0107626,0.011014)
(0.00799551,0.0162784)
(0.00872745,0.0102419)
(0.0113388,0.0175217)
(0.0157171,0.0152168)
(0.0151448,0.0123077)
(0.017106,0.00967363)
(0.0177394,0.0142905)
(0.0160209,0.00347087)
(0.0171595,0.0103516)
(0.0114334,0.0100107)
(0.0181298,0.0120313)
(0.0185573,0.0158652)
(0.026618,0.0139358)
(0.0284892,0.00524649)
(0.0275542,0.00443151)
(0.0234684,0.0032324)
(0.0305976,0.000318695)
(0.024842,0.001016)
(0.0272469,-0.0042451)
(0.0270492,-0.00320335)
(0.0230875,-0.0062788)
(0.0238338,-0.0053164)
(0.0261268,-0.00571259)
(0.0205597,-0.00869456)
(0.0218398,-0.00646627)
(0.0217959,-0.00188438)
(0.0244553,-0.00705476)
(0.0259905,-0.00376646)
(0.027062,-0.00535071)
(0.0313697,-0.00774265)
(0.0330772,-0.00899412)
(0.0340499,-0.0134974)
(0.0369474,-0.0220702)
(0.0276587,-0.0234117)
(0.026102,-0.0259984)
(0.0271013,-0.0203519)
(0.0251633,-0.0266824)
(0.0279553,-0.025707)
(0.0240702,-0.0300858)
(0.0235298,-0.0331596)
(0.0188135,-0.0324464)
(0.0188767,-0.0305876)
(0.0183219,-0.0343826)
(0.0157024,-0.0309504)
(0.0146393,-0.0326077)
(0.0209923,-0.0309574)
(0.0155291,-0.0364753)
(0.0192218,-0.0378276)
(0.0124605,-0.0370528)
(0.015617,-0.0424625)
(0.0112956,-0.0380907)
(0.0151412,-0.0435613)
(0.0142757,-0.0459176)
(0.00759038,-0.051651)
(0.00357854,-0.0490738)
(0.00317965,-0.0491106)
(0.00125697,-0.0503136)
(0.000347507,-0.0519055)
(-0.00370506,-0.0501042)
(-0.00353348,-0.0557536)
(-0.00954515,-0.0519618)
(-0.00969042,-0.0551778)
(-0.00907732,-0.0517127)
(-0.0159991,-0.0592344)
(-0.0180081,-0.0545523)
(-0.0251846,-0.0550363)
(-0.0208565,-0.0527671)
(-0.0295617,-0.0522041)
(-0.0280592,-0.0490573)
(-0.0302956,-0.0455415)
(-0.0269412,-0.0476619)
(-0.0258793,-0.0454527)
(-0.0239027,-0.0506997)
(-0.0264661,-0.0561136)
(-0.0347187,-0.0621542)
(-0.0430386,-0.0610405)
(-0.0471309,-0.0556263)
(-0.0515544,-0.0545365)
(-0.0547236,-0.050723)
(-0.0580926,-0.049654)
(-0.0573905,-0.0472377)
(-0.0632979,-0.0436193)
(-0.0626359,-0.0412652)
(-0.0669647,-0.0377978)
